wood,grass,urban
0.14500625,0.1626375,8.75e-05
0.09330624999999999,0.21015,0
0.170325,0.172575,0.0006187500000000001
0.0688375,0.057825,0
0.18069375,0.1526375,0.000775
0.14535625,0.65170625,0.00660625
0.0545,0.57963125,0.0028875
0.02327901563019621,0.643625657778908,0.04210763121344314
0,0.5114663298027402,0.009425711786998348
0,0.2453788831897803,0.004040452917836059
0.0005206667043052237,0.05662720891281028,0.001273437843059764
0.005576020588383711,0.05286496442448403,0.00261139425745572
0.00265635293367618,0.1610387402511847,0.01190046114286929
0.03214216352689843,0.158829384346475,0.0009346475043697806
0.03151773799470084,0.1712620633191292,0
0.004812590236066926,0.385463477440202,0.0001500028125527354
0.017675,0.4892125,0
0.05801286258039113,0.4429590184938656,0
0.05615,0.38165625,0.00010625
0.0366625,0.34385625,0.0004
0.204575,0.142525,0.00055625
0.16268125,0.10374375,0.00030625
0.2525625,0.0184625,8.75e-05
0.04336875,0.16794375,0
0.3295,0.05276875,0
0.07162122008639803,0.5504331329569609,0.009919773262325432
0,0.3216374269005848,0.1929824561403509
0.0001014137070766485,0.2151593209338174,0.001886294951625662
0.001177942249556969,0.2494839987490879,0.003419159804023767
0.01316291742901897,0.09964328493767359,0.001309710284187387
0.0203125,0.01705625,0.0003875
0.02979315757020871,0.328687008352174,0.05627907845811768
0.004642061658236016,0.2428443556277191,0.02233601865151231
0.03982047175593649,0.2911204697787532,0.0006129268244458943
0.1399396006691724,0.135941947117996,9.776870097985965e-05
0.07966701726482132,0.1460198558271979,0
0.04691875,0.2828875,0
0.00055,0.32305625,0
0.03935625,0.648425,0
0.128325,0.44393125,0.00013125
0.163475,0.2388625,0.00100625
0.04299375,0.367875,0
0.0131875,0.12109375,0
0.00326875,0.12085,0
0.01153513534602155,0.3314433224310915,0.0004161491894844301
0.115854301068974,0.6348160029973422,0.0009132527017059092
0.06780104712041884,0.8416230366492147,0
0,0.3495789742281194,0.001122735391681551
0.0001515763945028294,0.07722817299919159,0.0002905214227970897
0.0009304578362394208,0.05198455185071887,0.0001975629652289181
0.005127432706368184,0.08463088132848831,0.0005962131053916492
0.0114546490123969,0.2099456449129123,0.003030665269701082
0.0003225182222795588,0.1563568341611301,0.002644649422692382
0,0.04292527821939587,0
0.09328658615764186,0.0688611868588495,0.003220360992078951
0.02821320533013325,0.1367159178979475,0
0.0194625,0.174975,0
0.0135375,0.22796875,0
0.1799391223366022,0.2745182601738826,0.0007125311732388292
0.15481875,0.1699375,0.0001
0.01425,0.22205625,0
0.00214375,0.11249375,0
0.0654875,0.4871625,0.00011875
0.02068125,0.17895625,0
0.02772733534546457,0.04753973124272064,0
0.06475678400403259,0.3510879610182307,0.001596236242963959
0,0.378076062639821,0
0,0.2638690725975661,0.0003357112882920688
0.001894892672094745,0.09536639526276831,5.921539600296077e-05
0.006169327821392903,0.1409716691318694,0
0.02829549530401052,0.1638083345510581,0.0002922539421071509
0.00170520428347316,0.1295887047268263,0.0003137575881590615
0.002287239111788812,0.1730995266685727,0
0.02170393743997805,0.0835231170256551,0.0003841404856633283
0.08387672455213124,0.08516125236559034,0.0008726944686859575
0.0210625,0.23270625,6.25e-05
0.05993199914998937,0.3268165852073151,7.50009375117189e-05
0.07771875,0.20984375,6.25e-05
0.001887535391288587,0.2895866797502453,0
0.3284375,0.2945625,0.000375
0.14633125,0.279375,8.125e-05
0.11384375,0.34624375,0
0.049175,0.26715625,0
0.07222803925521744,0.2569668906043717,0.0002926581817472344
0.03472384478513273,0.2796419777494203,0.007512715900717123
0,0.37751175716118,0
0.0005040062031532696,0.1610235202894805,0
0.003165429919174644,0.0875631017075391,0
0.0009310212971121714,0.1009493092154483,0
0.00244607516121859,0.1167837381783934,0
0,0,0
0.01789566189981625,0.1896620595989454,0
0.02013958125623131,0.1340918421206967,0.001020468007741481
0.01293770570509864,0.175410778473376,0
0.07803125,0.19415,0
0.3817393152243209,0.2377839168968836,0.0001250046876757879
0.2392875,0.3581,6.25e-05
0.3038,0.27440625,0.0015
0.08864374999999999,0.20529375,6.875e-05
0.08422499999999999,0.3741,7.499999999999999e-05
0.1829439473080401,0.257541401789691,0.00487238665964827
0.02504059173732636,0.5196824824102472,0.02670034277467076
0,0.7805139186295503,0
0,0.2513546955668388,0
0.001366761697132316,0.1597937279892671,0.0001677008217340265
0.0005432072380138207,0.1028353636816984,0
0.001518100428182172,0.1678863370961464,0
0,0,0
0,0.3679680295112204,0
0.02169815272483559,0.01319482260294056,0.001549868051773971
0.03052826836660048,0.09253840526700804,0.001436931758804473
0.06792168120422509,0.1178462331161901,0.0005520591807441757
0.03860718682220528,0.1384489125974559,0.0003048244328506947
0.05944573583692281,0.188673557566704,0.00614955887968167
0.0050375,0.299075,0.00016875
0.1409125,0.3058125,0
0.35051875,0.199725,0.0006625
0.38126875,0.3531875,0.0029375
0.22959375,0.19096875,0.00481875
0.27440625,0.22541875,0.0033125
0.1844739401926637,0.3346512284665349,0.02259248799774075
0,0.4527839643652561,0
0.001859600185960019,0.3584999225166589,0.0007128467379513405
0.004041536022127112,0.1085611416445117,0
0.006565857540787903,0.3278949462793474,0
0,0.4029850746268657,0
0.01375086318191371,0.06425075809889813,0.0006104822810019916
0.05788291264701995,0.1609885027091318,0.00102198141051055
0.0084625,0.09951875,0
0.006980133466288257,0.1131011735828795,0.000223722226483598
0.1095125,0.2608375,0.00046875
0.01619375,0.11108125,0
0.00828125,0.107175,6.875e-05
0.05978125,0.061625,0
0.15694375,0.03818125,0
0.2317875,0.1824125,0.0047125
0.2218745555397525,0.3220635146392506,0.01927518269432649
0.04974643805843999,0.3825272771179557,0.007771508858202893
0.02733244701650113,0.5022679283647454,0.008250566982091187
0,0.1919889502762431,0
0.08491453997047939,0.2435557361969752,0.0003743555736196975
0.005107906579509247,0.1937391190092961,0.0003449068751437112
0.002744503845164241,0.09672946625117929,0
0,0.1528851873884592,0
0.009950711429368549,0.7529991630242723,0
0.01796448679081854,0.3679341706366392,0
0.07162621432223526,0.09655929501639147,0.002180516707269391
0.1165585764033098,0.09232292897990479,0.0004472700552697997
0.057175,0.17918125,0
0.00651875,0.15455,0
0.0237875,0.2755875,0
0.042475,0.1403625,0
0.074175,0.21626875,0
0.02634375,0.07519375,0
0.3143683944073951,0.0951455339787621,0.0001250023437939461
0.4560125,0.24555625,0.00376875
0.3885346056303157,0.3144585488587469,0.008732543277949157
0.04693473961766645,0.4968923627460213,0.01055654958093982
0.02008032128514056,0.2570281124497992,0
0.02157339821573398,0.2807785888077859,0.024330900243309
0.00819212209628549,0.3438446863427225,0.3079340141398272
0,0.2599620493358634,0
0,0.1381168762548874,0
0.0008597890795903485,0.2737067792736415,0
0.0057625,0.054025,0.0001
0.01468094030966754,0.05354439844619116,0
0.02267788905816829,0.354529333899448,0
0.03449178144104284,0.6141440091343752,0.001950569709079664
0.009767970144410189,0.2170047055005679,0.000889177348693818
0.03851799362251354,0.4117021815052893,0.001315989269625955
0.04120575221238938,0.00995575221238938,0
0.02300034770962383,0.1509703674131692,0.0002833189527501256
0.00306875,0.09075625,0.00021875
0.0296875,0.14810625,0
0.03079375,0.21006875,0.00055625
0.0095625,0.31143125,0
0.1007625,0.27595625,6.25e-05
0.2555627781389069,0.1963285664283214,0.0001125056252812641
0.327975,0.1155875,0.00058125
0.3307017879216526,0.2733430184399332,0.004332810847319392
0.2997997652420079,0.3545305990931897,0.03551290018182237
0.2392532144768896,0.3917237461628377,0.04412326986311845
0.06033254156769596,0.7178147268408551,0.003562945368171022
0.5994938658744567,0.02998294548055234,0.01039775540518237
0.2397031680614902,0.189742357968193,0.04109883441632323
0.1675806025369979,0.5382201374207188,0.01744186046511628
0.1835122050309781,0.4883028066492873,0.09238582117344347
0.2971998133967481,0.2983945293388101,0.02829770045626771
0.3132234121697607,0.3073669094621014,0.04760462983788647
0.1662496916734205,0.2190087740935198,0.02071073681243173
0.08087990223308521,0.3021442061993112,0.03228530163315187
0.01472439293019353,0.3275685739759794,0.02451880211884408
0.06819102873109656,0.5678284239489794,0.0106115223001941
0.02756877195989374,0.4166252463792955,0.0608963921501414
0.04828895936278486,0.5495980529537576,0.02839442436757873
0.004769921436588103,0.4531224947891614,0.006633798300464967
0.0007919900020344697,0.09205248931903391,0
0.003547497043752464,0.09597950335041387,0
0.01433620881429666,0.2378080431074968,0
0.1639560083446418,0.2270167905535414,0
0.2233527842125326,0.2039116793243996,0
0.02774292574500201,0.4344417341239261,0
0.2957278811964024,0.2140242627065468,0
0.06801801801801802,0.081615990990991,0
0.03314465031080148,0.1158148403951833,0.0001801747695264407
0.09646325266230306,0.1474267717537399,7.953108472446455e-05
0.01749418735468387,0.1426535663391585,0
0.06369374999999999,0.15543125,0
0.03204375,0.20739375,0
0.09009487618595233,0.1671895898698734,6.875085938574233e-05
0.11275,0.1277375,0.00046875
0.34593125,0.2750875,0.0081625
0.2030625,0.43289375,0.0385125
0.3715775152728177,0.3272503695564015,0.01329094881153278
0.1124245962249465,0.3265956411753259,0.04419634170071998
0.2174242992836473,0.3868471308365232,0.05016136699106852
0.4028538602649469,0.3450593813673901,0.004189385620251236
0.409425,0.35180625,0.02463125
0.34043125,0.407775,0.00429375
0.35159375,0.35793125,0.00499375
0.51304375,0.24855625,0.0134875
0.27650625,0.39949375,0.0203125
0.21655,0.40766875,0.004225
0.09301875,0.42119375,0.0041125
0.05913125,0.28975,0.01044375
0.056375,0.47090625,0.00565625
0.09253749999999999,0.4967625,0.00646875
0.07027583184609815,0.4637315736324317,0.01785317336822249
0.04333240145373218,0.261462119094213,0.01460721274811294
0.005206850262376439,0.2519085004542435,0.001016962941870398
0.002162570369353288,0.08269257174241385,0
0.01360414602545538,0.348868226507126,0
0.05570240335579147,0.2459022280961342,0
0.1623958326691703,0.1296998833198375,0
0.1252054166295112,0.2775449368781768,0.007624300946508873
0.06775671821567514,0.1983967658419748,0.0001246036910382257
0.08391889178879743,0.1670347319815298,0.0006692096633875393
0.03687026505961739,0.2943863258480032,0
0.02113778378852198,0.1767033572510863,0.0005384625017218278
0.06580427093215388,0.2583920235724293,0.0007476330189923917
0.0854375,0.27876875,0.0009375
0.0036,0.16484375,6.25e-05
0.009587500000000001,0.12451875,0
0.02821875,0.057825,0
0.23685,0.17678125,0.002075
0.28858125,0.3420375,0.01750625
0.2445537596626845,0.2317390765160597,0.1872872831493806
0.2845700157107168,0.3033520488319983,0.04771808277744868
0.284725,0.16783125,0.0029
0.5129625,0.21383125,0.0015375
0.246075,0.1466,0.00126875
0.35203125,0.21224375,0.00194375
0.5176657354108464,0.2903580647379046,0.01630635191469947
0.4381375,0.28363125,0.008512499999999999
0.251725,0.4578,0.004525
0.23896875,0.420875,0.00559375
0.0678,0.4185125,0.00235625
0.06578125,0.3643625,0.00984375
0.0510625,0.5006,0.00339375
0.0772125,0.47004375,0.01433125
0.09187557422233888,0.45638410240064,0.010137563359771
0.03043514539613668,0.392027201802328,0.2053068546873044
0.002572419192484062,0.2441561346605525,0.0005592215635834918
5.924451395800749e-05,0.1240106166169013,0
0,0.02664399092970521,0
0.07231365327809107,0.3305712203168757,0
0.02012692366173964,0.3674303960562433,0
0.1831336296074056,0.2251745454318163,0
0.06607942699240844,0.2643476352463514,0.0002194666959288928
0.01990726741255922,0.1594597318818667,0
0.05369136337946716,0.542223624199887,0.0001971531091045306
0.3699354806812845,0.213737753277466,0.0008404815464860456
0.08668095449674604,0.4630171715323698,0.0001306813726771386
0.0002,0.3372875,0
0.01568125,0.1500375,0
0.05917573969674621,0.1379142239277991,0
0.263025,0.13849375,0.00019375
0.33175625,0.1035375,0.00135625
0.339275,0.1996375,0.0047375
0.37645,0.23623125,0.0055
0.2437,0.15846875,0.0047125
0.1294875,0.144725,0.0009125
0.011825,0.179325,0.0006375
0.15626875,0.19210625,0.0020875
0.23336875,0.30025625,0.0014
0.19745625,0.26381875,0.0014875
0.190144938405865,0.3047144044650279,0.003462521640760255
0.4849625,0.31406875,0.00135
0.20325,0.45718125,0.01200625
0.05753125,0.4614625,0.00069375
0.0838375,0.4055625,0.0061375
0.0963125,0.35709375,0.00646875
0.05691875,0.47255,0.024225
0.04508427574851596,0.4977252047315742,0.01142452734809423
0,0.6478741836598694,0.003465280554444889
0.002134913000185644,0.1897034749295394,0.0003712892174235904
0.005544957395396159,0.01304845478824876,0
0.1296925590673523,0.4337954470273359,0
0.07267350800035084,0.3133167938453056,0
0.02279796932440985,0.3202488520219227,0
0.1114089083929746,0.287338379524637,0.002719445508006165
0.20202975976152,0.1717173408807349,0.002612562069283136
0.1994271368862419,0.2753682214536569,0
0.0659375,0.44785625,0
0.00106875,0.5091625,0
0.02820625,0.2541625,0
0.3516,0.17740625,0.00013125
0.1913625,0.12216875,0.00040625
0.20634375,0.2309375,0.00064375
0.33285,0.22710625,0.004725
0.15519375,0.21095625,0.00085
0.09956875,0.1571875,0.00030625
0.1659905616151514,0.1927680720067506,0.007738225458636747
0.25100625,0.32276875,0.008699999999999999
0.3031125,0.3715,0.02035
0.1827875,0.309425,0.0002625
0.16131875,0.2754375,0.000975
0.03511875,0.147375,0
0.17099375,0.307475,0.0012625
0.18379375,0.3920625,0.00145625
0.22664375,0.3473,0.00725
0.073925,0.339875,0.0365125
0.0499125,0.4227875,0.01371875
0.04023922265281737,0.4126085004962732,0.01196113264086889
0.01077294207065199,0.1910049238293513,0.005849112719341727
0,0.575,0
0.007282671700132277,0.3556024553007446,0.0009660686949155062
0.004224,0.06758400000000001,0
0,0.6117181314330958,0
0.009313432835820895,0.2256204690831556,0
0.06443218338500042,0.2918858963055658,0.0001422030090156708
0.07486746350898187,0.2385169827598202,0
0.3077234023132392,0.3404008397553756,0
0.1154270194686458,0.5070721738195116,0.0003495751317629343
0.034875,0.40380625,0
0.03338125,0.49850625,0
0.03307624035901346,0.3500443766641249,0
0.19409375,0.48705,0
0.2854588870691487,0.431313838498756,8.126320527085652e-05
0.32525,0.23278125,0.00188125
0.07400185004625115,0.2599877496937423,0.0009375234380859522
0.00240625,0.1292125,0.000125
0.01283125,0.13286875,9.375e-05
0.1524,0.09749375,0.016225
0.4323375,0.1946,0.01251875
0.21011875,0.10149375,0.002625
0.08286875,0.1268625,0.00180625
0.03596875,0.04208125,0
0.32069375,0.2086125,0.00041875
0.17441875,0.4282625,0.00141875
0.19731875,0.41894375,0.01116875
0.40059375,0.2585375,0.00350625
0.17356875,0.419625,0.0369625
0.1583625,0.46373125,0.077025
0.09023711494061153,0.4601135974576643,0.09200165041128601
0.001319592811361066,0.4348791420552134,0.001633781575970843
0.0006575239526582754,0.3396580875446177,0.0008688709374412926
0,0.3144654088050314,0
0.01580841401765059,0.2879359095193214,0
0.00974853869993331,0.5282648778000079,0
0.08634639696586599,0.4381795195954488,0
0.03061483279591319,0.340023912177095,0
0.1057753500212134,0.3250159100551548,0
0.05365569521944302,0.6584387847272052,0.0001097426113676462
0.02149501564854527,0.4881838993856497,0
0.009546844806183693,0.4817829308557607,0
0.02595,0.47825,0
0.22593125,0.46055625,0
0.2260800540027001,0.4821178558927947,0
0.31463125,0.35245,0.00116875
0.01888125,0.1454125,0
0.008225,0.0848,0.0004875
0.0023875,0.03425625,0.00015625
0.0480875,0.1708875,0.0119125
0.38444375,0.1922625,0.00851875
0.176525,0.0192125,0.00105
0.0019875,0.000125,0
0.0024875,0.0320875,6.25e-05
0.0447375,0.11266875,0.000425
0.1457625,0.19083125,0.00046875
0.194675,0.33543125,0.0036125
0.26825625,0.4805,0.00466875
0.2653125,0.40280625,0.0084125
0.24906875,0.3481375,0.00455
0.15305625,0.5023125000000001,0.12076875
0.08024786509233282,0.2176937859029298,0.5654242583058442
0.000613131841379186,0.536887093574739,0.00072133157809316
0,0.4344453064391001,0
0,0.0664451827242525,0
0,0,0
0.006917635274722981,0.5683207779470378,0.0003234490098286764
0.1056481442999044,0.4133660280121358,0
0,0.1669316375198728,0
0.1052655573284705,0.2797811716434921,0.003806701618418053
0.03734760681484282,0.2707293393932625,0
0.009424213885836865,0.4630487103018888,0
0.0699,0.58085,0
0.100325,0.5842625,0
0.153575,0.58676875,0
0.23194375,0.29940625,0
0.068825,0.4443,0
0.02845625,0.31270625,0.00015625
0.1332391654895686,0.3673483418542732,0.0007250090626132827
0.0602125,0.309625,0.00170625
0.03895625,0.159625,0.01090625
0.157825,0.059775,0.00245
0.0001125,0.0365375,0
0.0272,0.018425,0.00040625
0.1187125,0.08433125,0.00148125
0.224875,0.12543125,0.0004
0.2211888824305152,0.1068319176994856,0.01021256382852393
0.33946496656041,0.1129258078629914,0.001881367585474092
0.39023125,0.1956625,0.0141625
0.405225,0.33020625,0.02115
0.3975625,0.31400625,0.0250625
0.1592574529811925,0.4916904261704682,0.009897709083633454
0.06271101213993248,0.5150970955151689,0.1447932380336662
0,0.5089883913764511,0
0,0.679876160990712,0
0,0.3188888888888889,0
0.09425104436045355,0.3202108613487169,0.0003182812810821564
0.09929852961014433,0.3804802374207473,0.0004451639012545528
0.04138886833199901,0.4957985454692241,0
0.02199375,0.6095,0
0.08744757583144262,0.6041014294375379,0
0.09696935605847537,0.5105281908011925,0
0.3334125,0.33045,0
0.22373125,0.4437375,0
0.19633125,0.39051875,0.00056875
0.1193875,0.22073125,0.00045
0.16028125,0.227725,0.0010375
0.10405625,0.1124,0.00054375
0.00565,0.06500625,0.0001375
0.0077,0.00518125,0
6.25e-05,0.0219375,6.875e-05
0.04479375,0.0576625,0.001775
0.027975,0.03235625,0
0.01011875,0.00634375,0.000675
0.03540625,0.02759375,0.0003625
0.01170625,0.10006875,0.0007437500000000001
0.01676875,0.09088125,0.00028125
0.30371875,0.07263124999999999,0.00120625
0.46621875,0.245475,0.0085375
0.1461187553864899,0.3610211298998484,0.0565469999108443
0,0.1914569031273837,0
0,0.6842105263157895,0
0.04128018126460384,0.5144091198753806,0
0.0247220464611769,0.3362559884299015,0
0.1274131274131274,0.2727924740308641,0
0.05974781890454803,0.5943807753858861,0
0.0996625,0.5391125,0
0.162606940305681,0.4727610625140184,0
0.2135712075899763,0.3418435745959723,0.008205777928372545
0.277333015446777,0.2271027568293326,0.02084248302862234
0.16689375,0.316225,0
0.13805625,0.24488125,0
0.06581875,0.2567125,0.00015625
0.04199375,0.17646875,0.00039375
0.008418749999999999,0.06248125,0.0047875
0.01339375,0.129425,0.0035125
0.008212499999999999,0.09029375000000001,0.0007
0.01280625,0.07821875,5.625e-05
0.01166875,0.10245625,0.0001
0.00653125,0.17791875,0.00013125
0.11735625,0.110475,5.625e-05
0.0397625,0.09956875,0.00096875
0.0369625,0.2013375,0.00075
0.04375,0.36280625,0.0063875
0.183525,0.22190625,0.00508125
0.0616375,0.300775,0.03709375
0.02836808673384549,0.3338100147438669,0.03144988748101588
0,0.2593167701863354,0
0.002947391836280725,0.3585529974418863,0
0.02598626789247062,0.2712905853601769,0
0.1709391260496497,0.5248286559135678,0
0.1656961206290264,0.5160843390440825,0
0.2428452328408191,0.4662701331820061,0
0.2086017949027814,0.4597991388028469,5.088314050743212e-05
0.0412239779959012,0.5326690756121238,0.0001415704886204293
0.324045674886096,0.3447466597609433,0.0001780381810972008
0.1022125,0.30521875,0.00205
0.0146,0.64,0
0.01689375,0.37889375,0.00055625
0.06155,0.2671875,0.00095625
0.06386369744432709,0.2553547879022732,0.0001437526953630381
0.0274,0.18986875,0.00033125
0.30058125,0.17963125,0.0002375
0.33084375,0.331275,0.00456875
0.1159625,0.2655375,0.0009375
0.18810625,0.35121875,0.000575
0.07674375,0.4727625,0.0010625
0.245775,0.2676625,0.00089375
0.1241,0.33204375,0.0005125
0.08029375,0.3535,0.0031625
0.08813124999999999,0.338075,0.02328125
0.12755,0.1645875,0.0241625
0.07933667275196274,0.2895671645817783,0.0480768366053041
0.08218594748048261,0.1507452093683463,0.0220014194464159
0,0.2290233837689133,0
0.006259516156318728,0.3644730164100829,0
0.005324843635544036,0.1882571702259537,0.0002253902067955147
0.1332677346945051,0.5264290765966606,0
0.3426845271993463,0.296514555013577,0
0.3835846627239596,0.2729088012570107,0.004364620387141829
0.302879766674844,0.3855180309101316,0
0.09126435626146616,0.6415709582568923,0
0.03783601899278424,0.6706247429618275,0
0.2778354419726765,0.3306028557802901,0.0002665020899374422
0.3793295942626719,0.2749990148818515,0.0003415076248144694
0.0606,0.39033125,6.875e-05
0.0022375,0.4318625,0.000125
0.035125,0.17979375,0.00055625
0.3567022293889337,0.2070637941487134,0.0007937549609685061
0.329775,0.14688125,0.00038125
0.1498625,0.10808125,0.00075
0.20865,0.1485125,0.00165625
0.23660625,0.1678125,0.00038125
0.389525,0.35706875,0.01993125
0.10425,0.17991875,0.00030625
0.22705625,0.4293625,0.0025375
0.18473125,0.5012375,0.0021875
0.10118125,0.40695,0.0234125
0.07804999999999999,0.28926875,0.0411625
0.2149,0.2183875,0.00791875
0.1120597787475896,0.09918298995229879,0.01187455597280016
0.0136360712677687,0.1335305846787161,0.2047983533800733
0.008566002144730552,0.5445806793369423,0.00051680254266851
0.008665326239746625,0.538816035301863,0.005729435419298589
0,0,0
0,0.4038986354775829,0
0.02932242792418252,0.5383244811728971,0
0.1276080503359041,0.5081454968966154,0
0.39943744649627,0.3721087603440544,0
0.5296158833787953,0.2558064660376515,0.0008227876402987077
0.03589668981676455,0.6744948199422651,0
0.04125033395671921,0.7113901505031615,0
0.3440555412390668,0.3587973138898574,0.0001591656687231882
0.1088625,0.5522812499999999,0
0.11054375,0.39285625,8.125e-05
0.06561875,0.39669375,8.125e-05
0.01723157309199547,0.4355831671843847,0.0003750070313818384
0.05249375,0.31440625,0.000125
0.08528125,0.355975,0.0002125
0.06240625,0.33469375,8.75e-05
0.29253125,0.29235,0.0012625
0.32663125,0.16993125,0.008137500000000001
0.55153125,0.1346375,0.0002125
0.28055625,0.36185,0.007925
0.09603125,0.43905625,0.0296125
0.05253125,0.295875,0.0179375
0.09865625,0.39965,0.00363125
0.09429375,0.26448125,0.018
0.07489375,0.16410625,0.01779375
0.04870851479201081,0.1725033788857186,0.08614656855383691
0,0.07669831994156319,0
0.002699698269016992,0.5426393520724154,0.002858504049547403
0,0.3985074626865672,0
0.04869006426099852,0.4115175481957489,0
0.1127038059507798,0.4983247209834596,0.0004129208843585569
0.04146764200125556,0.66456724076753,0
0.1092601477785241,0.6775165531139046,0
0.1999409229913817,0.3986134278565471,0
0.2098134661117717,0.5407996432818074,0.009531064209274673
0.2860268396616422,0.4015327863639255,0.001450104941804999
0.114,0.53325,0
0.01883125,0.6134375,0
0.3257,0.41090625,0.0014
0.088825,0.52716875,0.001025
